Bus,Lat,Lon
94,41.87731807,-87.6961273
94,41.88416379,-87.69632041
94,41.76802291,-87.69306958
94,41.88096867,-87.69621849
94,41.77164775,-87.69315541
94,41.86103157,-87.69569814
94,41.82269381,-87.69456625
94,41.87095097,-87.69595027
94,41.81541771,-87.69434631
94,41.86640893,-87.69584835
94,41.8691294,-87.69591272
94,41.88550968,-87.69634724
94,41.88278991,-87.6962775
94,41.87917136,-87.69617558
94,41.85363197,-87.69544601
94,41.89553708,-87.70545065
94,41.84353405,-87.69511878
94,41.76645528,-87.67352593
94,41.76466195,-87.67346263
94,41.76284936,-87.67343581
94,41.76103271,-87.67338753
94,41.88656001,-87.69649744
94,41.88654404,-87.69874513
94,41.88654404,-87.70129323
94,41.8972461,-87.70385742
94,41.89699853,-87.70321369
94,41.89776917,-87.70666838
94,41.89542528,-87.70214081
94,41.89028996,-87.701599
94,41.89180345,-87.7019316
94,41.80142289,-87.68418074
94,41.76812694,-87.68343508
94,41.76487241,-87.68336105
94,41.80514261,-87.68424618
94,41.86446339,-87.69588053
94,41.84264286,-87.69518852
94,41.84017705,-87.69513488
94,41.83624433,-87.69503295
94,41.80824075,-87.69383132
94,41.80836071,-87.68703997
94,41.80830872,-87.68947005
94,41.80827674,-87.69186258
94,41.80839269,-87.68455088
94,41.80115096,-87.6864928
94,41.80110697,-87.68899798
94,41.80105899,-87.69141197
94,41.76833899,-87.67969608
94,41.76840701,-87.67366648
94,41.768379,-87.67618239
94,41.76832299,-87.68095672
94,41.76450302,-87.69259688
94,41.76462994,-87.68581688
94,41.76458192,-87.6882416
94,41.76454191,-87.69068241
94,41.75929205,-87.6732105
94,41.86265761,-87.69581616
94,41.85931759,-87.69572496
94,41.85754763,-87.69565523
94,41.85572568,-87.69560695
94,41.85023554,-87.69543529
94,41.84804974,-87.69534945
94,41.8465512,-87.6953119
94,41.84482085,-87.69528508
94,41.83757924,-87.69505441
94,41.8337423,-87.69494176
94,41.82990113,-87.69485056
94,41.82748279,-87.69478619
94,41.82833421,-87.69482374
94,41.82481252,-87.69471645
94,41.81742072,-87.69451797
94,41.81383845,-87.69438922
94,41.81200326,-87.69434631
94,41.810196,-87.69429266
94,41.80073107,-87.69401908
94,41.79926742,-87.69398153
94,41.79744781,-87.69394398
94,41.79562414,-87.69388497
94,41.79386042,-87.69383669
94,41.79194067,-87.69377232
94,41.79010885,-87.69371867
94,41.78832897,-87.69368112
94,41.78651705,-87.69363821
94,41.78471308,-87.6935631
94,41.78287305,-87.69352555
94,41.78106497,-87.69346654
94,41.77918884,-87.69343436
94,41.77742466,-87.69338071
94,41.77561643,-87.69333243
94,41.77376014,-87.69328415
94,41.77008341,-87.69319832
94,41.76636246,-87.69311786
94,41.81960167,-87.69457862
94,41.85202968,-87.69548893
94,41.86814269,-87.69596636
94,41.87360334,-87.69612193
94,41.87752576,-87.69620776
94,41.88403998,-87.69639552
94,41.76831098,-87.69315541
94,41.8812163,-87.69630969
94,41.77200382,-87.69325197
94,41.86160688,-87.6957947
94,41.86085179,-87.69576788
94,41.82292967,-87.69465745
94,41.87119863,-87.69604683
94,41.81563361,-87.69444287
94,41.86646086,-87.69591808
94,41.86934112,-87.69599855
94,41.88532597,-87.69642234
94,41.88268607,-87.69635797
94,41.87947793,-87.69629104
94,41.85416739,-87.69555867
94,41.89556903,-87.70255923
94,41.89553708,-87.70545065
94,41.8436979,-87.69521534
94,41.76677457,-87.67363429
94,41.76495804,-87.67356992
94,41.76309744,-87.67353237
94,41.7612768,-87.67347872
94,41.8865041,-87.69656718
94,41.88647615,-87.69902945
94,41.88648014,-87.70122349
94,41.88954319,-87.70145953
94,41.89207,-87.70205632
94,41.80131572,-87.68429017
94,41.76823496,-87.68324733
94,41.76491002,-87.6831454
94,41.80509383,-87.68442214
97,42.02645939,-87.70545065
97,42.02633984,-87.70808995
97,42.02632788,-87.7147311
97,42.02966713,-87.75354266
97,42.01804674,-87.67579615
97,42.01919453,-87.67626822
97,42.04070772,-87.75086045
97,42.04085115,-87.75048494
97,42.04067585,-87.74841964
97,42.04083521,-87.74818897
97,42.02142628,-87.69958735
97,42.02484947,-87.69952834
97,42.02316779,-87.69954979
97,42.0552038,-87.74966955
97,42.05521575,-87.7512145
97,42.01944959,-87.69961417
97,42.01940974,-87.68055439
97,42.01944162,-87.68310249
97,42.01941372,-87.69350946
97,42.0194735,-87.68782854
97,42.01944959,-87.68427193
97,42.01938583,-87.69509733
97,42.019338,-87.6974684
97,42.0195014,-87.68973291
97,42.01949742,-87.69043565
97,42.01938583,-87.6777488
97,42.03905833,-87.74896681
97,42.0372575,-87.74965346
97,42.02770266,-87.75462627
97,42.03190648,-87.7522552
97,42.03367161,-87.7512306
97,42.0362455,-87.75004506
97,42.02628804,-87.71871686
97,42.02622029,-87.72835135
97,42.02655901,-87.69958735
97,42.0262442,-87.7256906
97,42.02651119,-87.70194232
97,42.02626014,-87.72350729
97,42.02646337,-87.70411491
97,42.02621631,-87.73050249
97,42.02620435,-87.73279846
97,42.02621232,-87.74257243
97,42.02620834,-87.74018526
97,42.02620834,-87.73553431
97,42.02621232,-87.74396718
97,42.02620037,-87.73774445
97,42.02622428,-87.74899364
97,42.02627608,-87.72096992
97,42.0262721,-87.75442779
97,42.02635976,-87.71139443
97,42.02626413,-87.75173485
97,42.02622826,-87.74685323
97,42.02630796,-87.71588445
97,42.06080775,-87.75076389
97,42.05951335,-87.75041521
97,42.01821812,-87.67296374
97,42.01666778,-87.6738435
97,42.04786655,-87.74705172
97,42.04611377,-87.74701416
97,42.05149545,-87.74701953
97,42.05330783,-87.74698198
97,42.05511219,-87.74698734
97,42.04264391,-87.74715364
97,42.04928467,-87.74703026
97,42.04431711,-87.74705708
97,42.04040096,-87.75219083
97,42.02651916,-87.70551503
97,42.0264554,-87.70923793
97,42.02971097,-87.75341928
97,42.04599426,-87.75051177
97,42.04095075,-87.7505976
97,42.04430915,-87.75054395
97,42.04085115,-87.75048494
97,42.04083521,-87.74818897
97,42.02122702,-87.69951761
97,42.02469804,-87.69944251
97,42.02288883,-87.69946933
97,42.05537906,-87.74949253
97,42.05550253,-87.75155246
97,42.05527948,-87.74667621
97,42.04796215,-87.74887562
97,42.01949742,-87.69307494
97,42.01954923,-87.68834889
97,42.01936192,-87.69934595
97,42.01943365,-87.67618239
97,42.01944959,-87.67778099
97,42.0194735,-87.6802808
97,42.01942967,-87.69622922
97,42.0195014,-87.68268406
97,42.01945358,-87.69471109
97,42.01950539,-87.68441677
97,42.0195572,-87.69004941
97,42.02763093,-87.75453508
97,42.03884717,-87.74896145
97,42.03737333,-87.74952167
97,42.03174312,-87.7522552
97,42.03336879,-87.75130033
97,42.03611004,-87.75000215
97,42.02635179,-87.71831989
97,42.02628804,-87.72797585
97,42.02661878,-87.69951224
97,42.02630796,-87.72543848
97,42.02658292,-87.70165265
97,42.02631991,-87.72318542
97,42.02653111,-87.70400226
97,42.02628405,-87.73033619
97,42.02631991,-87.74600029
97,42.0262721,-87.73251951
97,42.02627608,-87.74251878
97,42.02626811,-87.7400136
97,42.02627608,-87.73522317
97,42.02626811,-87.74372041
97,42.02626811,-87.73758352
97,42.02629999,-87.7492404
97,42.02634382,-87.7206856
97,42.02636375,-87.75445461
97,42.02646337,-87.71152318
97,42.02633984,-87.75158465
97,42.02638367,-87.7155304
97,42.05951335,-87.75041521
97,42.01895143,-87.67329097
97,42.05148748,-87.74674058
97,42.05329986,-87.74671912
97,42.04996982,-87.74677277
97,42.04040096,-87.75219083
96,42.01037038,-87.6997751
96,41.99786542,-87.70958126
96,42.00928223,-87.71380305
96,42.00875608,-87.68613338
96,42.00844118,-87.69958735
96,42.00857272,-87.69265652
96,42.00894342,-87.67420828
96,42.00883181,-87.68015206
96,42.00883978,-87.68406808
96,42.00865643,-87.68817186
96,42.00891552,-87.67595708
96,42.0089474,-87.68209934
96,42.00851692,-87.69507051
96,42.00846909,-87.69751668
96,42.00860461,-87.68996358
96,42.00888363,-87.67820477
96,41.99782954,-87.71161437
96,42.00468067,-87.71159184
96,42.00781936,-87.67018497
96,42.00775957,-87.67334998
96,42.00787915,-87.6659739
96,42.00784727,-87.66794264
96,42.01188899,-87.70680785
96,42.01203248,-87.69987702
96,42.01198863,-87.70219445
96,42.01183717,-87.70872831
96,42.01182123,-87.71124959
96,42.0119408,-87.70453334
96,42.0101671,-87.69969463
96,41.99786542,-87.70958126
96,42.00928223,-87.71380305
96,42.0090909,-87.66994357
96,42.00882783,-87.68591881
96,42.00850895,-87.69941568
96,42.00863251,-87.69250095
96,42.00899524,-87.67442822
96,42.00889559,-87.6799804
96,42.00915866,-87.66613483
96,42.0091188,-87.66804457
96,42.00890755,-87.6837945
96,42.00872818,-87.68791974
96,42.00904705,-87.6724112
96,42.00897531,-87.67580152
96,42.0088637,-87.68158436
96,42.00858069,-87.69475937
96,42.00922642,-87.6624012
96,42.00852888,-87.69720554
96,42.00866041,-87.68996894
96,42.00894342,-87.67788291
96,42.00473807,-87.71168411
96,42.01146669,-87.71152532
96,42.00787915,-87.6659739
96,42.00791503,-87.66381741
96,42.00814622,-87.66163409
96,42.01194479,-87.706604
96,42.01208828,-87.69998968
96,42.01205241,-87.70214081
96,42.01192088,-87.70783782
96,42.01200458,-87.70424902
11,42.00545559,-87.70927548
11,42.00734104,-87.70922184
11,42.00895139,-87.70919502
11,42.0106773,-87.70912528
11,41.97041125,-87.68944323
11,41.92541029,-87.6527667
11,42.01917062,-87.70925939
11,42.01893947,-87.71101892
11,42.00126596,-87.70930767
11,41.99909729,-87.70932913
11,42.01721379,-87.70862103
11,41.99755446,-87.70929158
11,42.01543625,-87.70869076
11,42.00451883,-87.70929694
11,42.01221582,-87.70901263
11,41.94681953,-87.67359138
11,41.97181116,-87.69056439
11,41.97963016,-87.69261682
11,41.93813069,-87.66644371
11,41.95583201,-87.67986774
11,41.94004038,-87.6688385
11,41.95824686,-87.6815643
11,41.97780371,-87.69246662
11,41.98296946,-87.69477546
11,41.95224153,-87.67736256
11,41.98585244,-87.69966781
11,41.97392094,-87.69191623
11,41.98127471,-87.69276381
11,41.94498816,-87.67229855
11,41.95983384,-87.68269748
11,41.93288298,-87.65909927
11,41.97617422,-87.69230783
11,41.98710448,-87.7017653
11,41.93455143,-87.6614307
11,41.95042228,-87.67609119
11,41.95402084,-87.67862856
11,41.99295763,-87.71137297
11,41.99139871,-87.70884633
11,41.99446868,-87.71376014
11,41.9612333,-87.68366039
11,41.99023846,-87.70689905
11,41.98793783,-87.70316541
11,41.94388178,-87.67153845
11,41.98869541,-87.70443141
11,41.94190318,-87.67014045
11,41.93069443,-87.65606046
11,41.96305224,-87.68486738
11,41.98422156,-87.69691586
11,41.94869474,-87.67490029
11,41.93642462,-87.6640347
11,41.98947292,-87.70570278
11,41.9651237,-87.68619505
11,41.97290794,-87.69128323
11,41.92927765,-87.65405416
11,41.99717971,-87.71163046
11,41.99526207,-87.7132237
11,41.92708658,-87.6536411
11,41.96886773,-87.68880486
11,41.96631667,-87.68832667
11,42.00553133,-87.70936131
11,42.00749251,-87.70930767
11,42.00903111,-87.70927548
11,42.01074506,-87.70921111
11,41.97036339,-87.6892072
11,41.92547415,-87.64934421
11,41.92541428,-87.6489526
11,41.92534244,-87.65313685
11,41.92541029,-87.6527667
11,41.9238058,-87.64875412
11,42.01911881,-87.70907164
11,42.01893947,-87.71101892
11,42.00103873,-87.7093935
11,41.99925675,-87.70942032
11,42.01732937,-87.70870149
11,41.99752655,-87.70937741
11,42.01559168,-87.70877123
11,42.00465037,-87.70938277
11,42.01208031,-87.70910919
11,41.96669875,-87.68861067
11,41.94671371,-87.67363067
11,41.97199064,-87.69079506
11,41.97941641,-87.69272089
11,41.93801727,-87.66642451
11,41.92351843,-87.6460129
11,41.95616312,-87.68019497
11,41.93994,-87.66885667
11,41.95768667,-87.68123833
11,41.97776543,-87.69259214
11,41.98330841,-87.69546747
11,41.95250484,-87.67764151
11,41.98558528,-87.69935668
11,41.97408446,-87.69212008
11,41.98113514,-87.69284427
11,41.94482856,-87.67229319
11,41.95978529,-87.68273234
11,41.93233651,-87.65847931
11,41.97559595,-87.69238293
11,41.98683334,-87.7014488
11,41.93411059,-87.66094058
11,41.95019227,-87.67603157
11,41.95436393,-87.67894506
11,41.99256292,-87.71108866
11,41.99117543,-87.70882487
11,41.99405006,-87.71350265
11,41.96156438,-87.68398762
11,41.99013878,-87.70714581
11,41.94338416,-87.67129004
11,41.98834054,-87.70401299
11,41.94142667,-87.669905
11,41.93090994,-87.65646815
11,41.96297707,-87.68490908
11,41.98406605,-87.69679248
11,41.94887428,-87.6751256
11,41.92217733,-87.64415145
11,41.93584199,-87.66339508
11,41.98909413,-87.7051878
11,41.96507855,-87.68628359
11,41.97307146,-87.69148171
11,41.92913398,-87.65397906
11,41.99708004,-87.71172702
11,41.9269793,-87.65368385
11,41.92179016,-87.64851809
11,41.92183007,-87.64621675
11,41.96830934,-87.68899798
10,41.86938905,-87.62046754
10,41.87324384,-87.62103617
10,41.87318791,-87.62402415
10,41.87317593,-87.62744129
10,41.89843998,-87.62268305
10,41.89649941,-87.62414217
10,41.88804563,-87.62440503
10,41.89167566,-87.62404561
10,41.89017815,-87.62398124
10,41.8948343,-87.62412608
10,41.89322505,-87.6240778
10,41.89673899,-87.62198031
10,41.8976973,-87.62179255
10,41.7916767,-87.58342624
10,41.87940301,-87.62766659
10,41.8866958,-87.62785435
10,41.87488954,-87.6275593
10,41.88563348,-87.62788117
10,41.88184335,-87.62775242
10,41.88435948,-87.62783825
10,41.87687071,-87.62760758
10,41.87011609,-87.6205641
10,41.87318392,-87.62084305
10,41.87314397,-87.62356818
10,41.87306009,-87.62728572
10,41.89843998,-87.62268305
10,41.89435113,-87.62436211
10,41.89013821,-87.62424946
10,41.89113656,-87.62429774
10,41.89271791,-87.62433529
10,41.89778914,-87.62423337
10,41.89583257,-87.62437284
10,41.7916767,-87.58342624
10,41.87497741,-87.62764513
10,41.87832061,-87.6277256
10,41.88591703,-87.62804747
10,41.8810166,-87.62781143
10,41.87698255,-87.62769341
10,41.88348723,-87.62790906
10,41.88835313,-87.62505412
10,41.88735075,-87.62634695
12,41.86264163,-87.62256503
12,41.86719992,-87.63557374
12,41.86568185,-87.75704563
12,41.86558198,-87.76281238
12,41.86702015,-87.64941931
12,41.86717195,-87.76441634
12,41.87292028,-87.76474357
12,41.86565389,-87.62267232
12,41.86438348,-87.62262404
12,41.86122334,-87.62254357
12,41.86702414,-87.68320978
12,41.86893765,-87.68091381
12,41.8658816,-87.74242222
12,41.86582168,-87.74729311
12,41.86578972,-87.74979293
12,41.86575376,-87.75215328
12,41.86564191,-87.75946498
12,41.86640893,-87.70330489
12,41.86675249,-87.66620994
12,41.86695223,-87.6536411
12,41.86648084,-87.69564986
12,41.86654875,-87.68842399
12,41.86715198,-87.63884068
12,41.86556201,-87.7638638
12,41.86625712,-87.7156055
12,41.86585364,-87.74447143
12,41.86727182,-87.6306814
12,41.86666061,-87.67576933
12,41.86724667,-87.63214
12,41.86645687,-87.69842327
12,41.86706409,-87.64632404
12,41.86632903,-87.71066487
12,41.86620519,-87.72032082
12,41.86712002,-87.64229536
12,41.86608934,-87.72773445
12,41.86638496,-87.70534337
12,41.86606137,-87.73018062
12,41.86596949,-87.73750305
12,41.86602941,-87.73262143
12,41.86599346,-87.73470819
12,41.86678844,-87.66404808
12,41.8657258,-87.7547121
12,41.86622516,-87.7179873
12,41.86683239,-87.66130686
12,41.86692427,-87.65537918
12,41.86735172,-87.62324631
12,41.86699618,-87.65122175
12,41.86675249,-87.66901553
12,41.86614127,-87.72492886
12,41.86691229,-87.65680075
12,41.86644089,-87.70092845
12,41.86634901,-87.70821333
12,41.86616524,-87.72286356
12,41.86628908,-87.71309495
12,41.86731177,-87.62716019
12,41.86650481,-87.69229174
12,41.86687234,-87.65933275
12,41.86650081,-87.69353628
12,41.86658071,-87.68573642
12,41.86668458,-87.67362356
12,41.86671654,-87.67145634
12,41.86907347,-87.67653644
12,41.86902553,-87.67927229
12,41.86182582,-87.62397587
12,41.86739327,-87.63553619
12,41.86574577,-87.75692225
12,41.86563791,-87.76272118
12,41.8672119,-87.64946222
12,41.86742363,-87.76414812
12,41.87292028,-87.76474357
12,41.86122334,-87.62254357
12,41.86043228,-87.62252748
12,41.86611411,-87.6240102
12,41.86401434,-87.62397909
12,41.86049221,-87.62394369
12,41.86699618,-87.68335998
12,41.86861408,-87.6814127
12,41.86595751,-87.74228811
12,41.8658856,-87.74702489
12,41.86586163,-87.7494657
12,41.86582168,-87.75200844
12,41.86570582,-87.75927186
12,41.86647285,-87.70306349
12,41.86692028,-87.66616166
12,41.86715198,-87.65308321
12,41.86654476,-87.69623995
12,41.86661666,-87.68877804
12,41.86733973,-87.63904452
12,41.86562193,-87.76411057
12,41.86631305,-87.71577716
12,41.86592155,-87.74513662
12,41.86747236,-87.63019001
12,41.86684837,-87.67596245
12,41.86744999,-87.63297951
12,41.86652478,-87.69821405
12,41.86726225,-87.64749333
12,41.86639295,-87.71043956
12,41.8662731,-87.71938205
12,41.86730022,-87.64253902
12,41.86615326,-87.72752523
12,41.86645287,-87.7055043
12,41.86612529,-87.73013771
12,41.86602941,-87.73712754
12,41.86609733,-87.73239613
12,41.86606137,-87.73483157
12,41.86577374,-87.75515735
12,41.86629308,-87.71778882
12,41.86698419,-87.66175747
12,41.86711203,-87.65503049
12,41.86756504,-87.62429237
12,41.86718394,-87.65086234
12,41.86693625,-87.66879559
12,41.8662012,-87.72528291
12,41.86707607,-87.65649498
12,41.86650081,-87.70054221
12,41.8664289,-87.70793438
12,41.86623315,-87.72257924
12,41.86636099,-87.71285892
12,41.8675235,-87.62818694
12,41.86657672,-87.69234002
12,41.86703213,-87.65903234
12,41.86656473,-87.69331098
12,41.86664463,-87.68584371
12,41.86690829,-87.67343044
12,41.86692826,-87.67111301
12,41.86753548,-87.62732327
12,41.8691294,-87.67682076
12,41.86908945,-87.67926157
15,41.71345355,-87.57176399
15,41.71351361,-87.56711304
15,41.71349359,-87.56832004
15,41.71353364,-87.56607234
15,41.71348158,-87.56955922
15,41.71354164,-87.56502092
15,41.70801128,-87.56822348
15,41.70803931,-87.56589532
15,41.70849986,-87.5814575
15,41.80914041,-87.63214052
15,41.80741305,-87.63079405
15,41.80622546,-87.63077796
15,41.80523778,-87.6307565
15,41.80380223,-87.63072431
15,41.80209471,-87.61848271
15,41.80221068,-87.60986209
15,41.80226667,-87.60678291
15,41.80224667,-87.60782361
15,41.80193076,-87.62791872
15,41.80217069,-87.61268914
15,41.80205073,-87.62092352
15,41.8021387,-87.61552691
15,41.8021267,-87.61655152
15,41.80202673,-87.62245774
15,41.80218669,-87.61116564
15,41.80198274,-87.62573004
15,41.80200274,-87.62405634
15,41.80192,-87.63058167
15,41.78963689,-87.5866127
15,41.77343609,-87.57907569
15,41.77336408,-87.5856632
15,41.77340408,-87.58139849
15,41.77338408,-87.5838232
15,41.77347209,-87.57681191
15,41.80243062,-87.59214342
15,41.80230266,-87.60438502
15,41.80232665,-87.60203004
15,41.80241063,-87.59358644
15,41.80239063,-87.59533525
15,41.8024906,-87.58829713
